order_id,review_score,delay_days,delivery_status
620a855412168296816caddc230b00bf,5.0,-13.241284722222222,On Time or Early
5372e3b548f5a2f193afb2c778e172df,4.0,-15.307847222222222,On Time or Early
8ed3cf9546af963a08c97b1edfe352d2,5.0,-16.237407407407407,On Time or Early
60218eecf87eaeb58657769f328f2726,5.0,-16.1846875,On Time or Early
3958b17a88c13dfb60674b04bc79168c,5.0,-5.139826388888889,On Time or Early
6ba315d3028622e6e19fdb72e50b8ece,5.0,-15.133101851851851,On Time or Early
98fdd250e01c66e91a1a2632a6445039,5.0,-16.19178240740741,On Time or Early
37974418f119afe7a1c6025eeea7c07a,1.0,15.746145833333333,Late
4631c1e3bc2f88c99b9ffcb6a8a62e37,3.0,-23.29667824074074,On Time or Early
6c8dc9b7ff1a1e35349382fa962de9fd,3.0,-20.192893518518517,On Time or Early
720232d7a3eab2caa5238117e5ab2ee1,4.0,-6.264814814814815,On Time or Early
48b4f1f96d5ae13b404fe7d041a8d393,5.0,-32.302453703703705,On Time or Early
fc9d434ce58e80e3ce78dd7f69e22bd4,5.0,-7.239236111111111,On Time or Early
43df7d0ebdaa1d4df7b8f25e2fc50fd8,5.0,-20.06824074074074,On Time or Early
c91255e49926cfb63353034df59a25d5,5.0,-1.4314467592592592,On Time or Early
b8d67526e7a669a43b4a53bbffc6fc0d,5.0,-24.25443287037037,On Time or Early
817bba98b2dc8942fccbdaf7cd5c63b1,5.0,1.735648148148148,Late
b0d7bb2bb38f7ce5f69f1fccc453b30a,4.0,-9.455069444444444,On Time or Early
ff1b05d81637f0904e3dd85ca4e50180,5.0,-13.113460648148148,On Time or Early
df14bdc601f10bff4d2757a9710be81f,5.0,-6.310451388888889,On Time or Early
30552396e65cfc4856e8520b7867414f,4.0,-15.182789351851852,On Time or Early
e1906c54deaabfbb7f4b6cce0cf336a1,1.0,-21.088252314814813,On Time or Early
9cd69a292cbec7756bbef4d854c773ca,1.0,-3.6077314814814816,On Time or Early
fa2299624a4957d95dd526fc552d1ff1,5.0,-27.993900462962962,On Time or Early
cc295a32e72e4ebe54030c6ae3f75066,4.0,-17.324826388888887,On Time or Early
fa70e6eb878dec546f11aba9afcf1f28,5.0,-23.10193287037037,On Time or Early
1cfb1004795caeda0e94f5bfdb879dfb,4.0,-12.343946759259259,On Time or Early
3927d50ce663f7648ed0ca807740c6fe,5.0,-20.172523148148148,On Time or Early
fc303e9e3e6717098dbf0a3484304832,1.0,4.943113425925926,Late
472d6b3e92be83f747dea801ed1d461c,2.0,-12.071678240740741,On Time or Early
2c02d17ab6c97e9a58c6bf900a39aa46,5.0,-9.451307870370371,On Time or Early
a47d0baf5bb361cf68e3f1ec57bf57e4,5.0,-16.371122685185185,On Time or Early
511665064721c1e68628a71b176c81f9,4.0,-3.317384259259259,On Time or Early
1fa227c2175161fa52871ff9113080f5,4.0,-8.322175925925926,On Time or Early
c95e84ae7a7ece4f18736621998851f3,1.0,7.025752314814815,Late
1becc10041758cb1c9bcefcae76957cf,5.0,-13.519074074074075,On Time or Early
e70216ba107820e5ae3a74bae559bc6a,4.0,-10.29599537037037,On Time or Early
7198e283e4a0c1146dcc3f5bedd276c2,5.0,-11.625844907407407,On Time or Early
7d0ed38550fa692c0dff9a4d0eddb8e7,5.0,-7.3630555555555555,On Time or Early
1b2998ac4c3495c47a6f8cb5c2d65f35,5.0,-12.115833333333333,On Time or Early
b67e02ea060b19daa2f506a1357b29ac,4.0,-34.55898148148148,On Time or Early
d8691426e29a4206ab5076fcdbc1736d,5.0,-7.102280092592593,On Time or Early
8bd6a871f49ba51f3579479d79c6f145,3.0,0.5822569444444444,Late
b99c041d0a55d659b66f51788c0c5817,5.0,-19.1896875,On Time or Early
d6322bbb41a10c3fe6721b45537106c8,2.0,-10.62787037037037,On Time or Early
0c0c0f650ac2a2a5be13771662829d5e,5.0,-22.348819444444445,On Time or Early
1a0b31f08d0d7e87935b819ede91a321,5.0,-29.654039351851853,On Time or Early
c8659bbe606f2b5c31cc02f58fce4b5c,5.0,-26.055694444444445,On Time or Early
a0ecc11c21cacf6dc957678e792102c1,5.0,-6.103472222222222,On Time or Early
b6cc16441c0ac5d724fbbfd192b801d6,5.0,-6.104085648148148,On Time or Early
c09bf2814fb67faaa01616fa08f0d482,5.0,-13.38568287037037,On Time or Early
a08c01d5f51d5678f97d00ad2f228f8f,5.0,-15.409525462962963,On Time or Early
4e1de8ce601dce8d9ec0049bb09af89d,5.0,-10.34579861111111,On Time or Early
638c0b485b0d53ae317d2848475b0a6c,5.0,-16.174502314814816,On Time or Early
9b1ea0490fa9828ccdf677a07879d88d,5.0,-13.118796296296296,On Time or Early
965755dbb84ff452c0e084ef9d1f21a3,4.0,-7.297395833333334,On Time or Early
7e4781e7b053db140ebba2ed6e3fde99,5.0,-14.304722222222223,On Time or Early
92e50fc63b89872b2d7aae1c07b64d97,5.0,-7.328009259259259,On Time or Early
4989f3f8cec2a6f73b0d121c0e134624,4.0,-13.105729166666666,On Time or Early
742d862c30615984a57a26626cd1b40f,3.0,-19.935474537037038,On Time or Early
5836a9fd173a29689e12bf421d2d280b,5.0,-34.57479166666667,On Time or Early
012e93f8170eb75b2f2f650629d04517,5.0,-21.363912037037036,On Time or Early
1f040a56df747205ee9e9a9cd8003877,5.0,-17.531967592592594,On Time or Early
f18f5a3bad7d9b08a5339c46ce64fdf7,4.0,-4.038912037037037,On Time or Early
60955f77d741a838580384007152692e,5.0,-10.521828703703704,On Time or Early
f967a36beb9cc4a1c8899db2d4adfacb,1.0,4.564398148148148,Late
b025c63f2b137f993c1978609f2590b9,4.0,-12.248159722222223,On Time or Early
6042c0c3800159373b3343dd442c86bd,4.0,-8.26943287037037,On Time or Early
bd082df331ea01e5fed75bd20f124cf3,5.0,-6.252349537037037,On Time or Early
0e1bac945331ee7ac2676eaec01b8fc4,5.0,-5.509375,On Time or Early
b43a43696d9a9950b681606b8c7786ec,5.0,-8.116157407407407,On Time or Early
49d10d709e14496d0d1d8d6cb556d2f3,5.0,-19.324328703703703,On Time or Early
ca4ba0b98a93b132627b97a29c658637,1.0,6.574224537037037,Late
7497d2863817fe3cacbf2190af7accf6,5.0,-9.25068287037037,On Time or Early
5b4b69da34150b8394c7788bf2e9f99f,5.0,-13.149467592592593,On Time or Early
0a76ae785560c5882874b2738c60d958,5.0,-10.567465277777778,On Time or Early
c42c77adb71ee6c1ca91e61888a18932,2.0,11.482222222222223,Late
d386985bfd6c699bcfc94596740fec3d,5.0,-21.341157407407408,On Time or Early
15735c67370744a57eb8978014aead04,5.0,-16.20289351851852,On Time or Early
40ebc9d21ae5f5d7dfd398f87e63f455,5.0,-4.987002314814815,On Time or Early
112909cbca6ebc18ce400189ea165cae,4.0,-13.217638888888889,On Time or Early
f2cc9d063beb0b42924df2341183e910,5.0,-16.446527777777778,On Time or Early
67b0b5998d225c031727557708e9bfb3,4.0,-2.5545138888888888,On Time or Early
12774673db08de6a72c23442fe16e9a4,5.0,-7.105706018518519,On Time or Early
e2f6bff876d784db1590923c91ead84a,5.0,-6.069247685185185,On Time or Early
c432f9c7affd083765cdda588b7ea625,3.0,-17.345150462962962,On Time or Early
73f078f94fbf270913ba09b8bb2d0f93,5.0,-16.050833333333333,On Time or Early
311048e1af4272bc3aca2843fb97ae44,4.0,-17.23125,On Time or Early
7f40bccfad4d1884bacd6cb9d10e84e1,3.0,-18.984201388888888,On Time or Early
3398470b1f117c681a7dc2ead5553724,5.0,-16.47042824074074,On Time or Early
7a977daeefe13a57132b21579049d020,5.0,-16.384965277777777,On Time or Early
434ec3f57648befd76c4f52d8524cc1d,5.0,-9.239085648148148,On Time or Early
d07974902bc980d801323050a1dd1644,4.0,-2.2382060185185186,On Time or Early
329eb66ed3125473bd5c70dc291b2621,5.0,-20.71814814814815,On Time or Early
ac8189e5e0b236fb91fbd04c3975b750,1.0,-13.195798611111112,On Time or Early
ccf9f826a9a2889f396bc19425443c9c,5.0,-9.198414351851852,On Time or Early
4754d7bc057483f912a675e072cd7437,2.0,-1.4866435185185185,On Time or Early
07d13d352c85dfbfa60dc56dea818335,1.0,-26.10878472222222,On Time or Early
435f2daeb635ed643b734989e51553c6,5.0,-13.321180555555555,On Time or Early
070d0196420dc138bcfaa72cb10eea02,5.0,-11.813310185185186,On Time or Early
d7db188906a24b4ae6a02dc37693752c,5.0,-21.174618055555555,On Time or Early
7a857abfe8790b4e9b8989ff734d5154,5.0,-7.0632523148148145,On Time or Early
578c61a097978687b2c5109f39efe918,5.0,-18.38314814814815,On Time or Early
557c1116cc609730b617567dec5790b3,5.0,-12.55210648148148,On Time or Early
6460e331ee8f69c01f1423cca48d9991,4.0,-7.344386574074074,On Time or Early
8411e6f64e8ba69af35b400712a77a8b,4.0,-19.37767361111111,On Time or Early
a9121d9a1f7b2530fd9d2d6dc01647cd,4.0,-41.67111111111111,On Time or Early
1b18975169da58190ac88ceaaa29459c,5.0,-14.355833333333333,On Time or Early
ae0c90acc567c5caed29567429c341c4,5.0,-5.056423611111111,On Time or Early
67bb62ec6f396662e56bcb9d61f09b57,4.0,-11.183020833333334,On Time or Early
f4d74c1de6a7dd6cdaa7e10221fbae2a,3.0,-6.345532407407408,On Time or Early
54003f7c50e8d6150ba0d26f4b3e3a2c,1.0,-11.420520833333333,On Time or Early
6127797c104df1ac653da2a9783f2d65,5.0,-15.167523148148149,On Time or Early
233eebd5164efa70e2f97046c2bb804c,5.0,-8.959861111111111,On Time or Early
37c814e314a9f68cd30d01a953025068,5.0,-5.39662037037037,On Time or Early
16aaefde5d48ac55cb13be6353f9d415,5.0,-17.50542824074074,On Time or Early
2950635023cad13f31781829ce4d6038,2.0,-7.147326388888889,On Time or Early
f05e28dab420413c46a8eb509b5767cf,5.0,-1.5425810185185185,On Time or Early
0f6134bc3d92b2b091f7cab65b9f7ac2,5.0,-39.101782407407406,On Time or Early
758fbb6d7ea877ff4005851bb75238c2,3.0,0.4510763888888889,Late
eb2bc421011479d161bd927f2d43272f,4.0,-2.250821759259259,On Time or Early
9af30405d5b2815b66fcfd17e241fa90,5.0,-17.21664351851852,On Time or Early
e5c7ad83fffff48754bc2696e1ea59fb,1.0,-13.091053240740742,On Time or Early
1eed3691b23af50a487c4f8828287734,2.0,-13.225601851851852,On Time or Early
ac0d19143b07550124df5139ba1faa6a,2.0,13.95701388888889,Late
5cf4f1db71ef2896c0c286637f7dffd1,1.0,-9.33667824074074,On Time or Early
6f4a6eb3e4ef9a73f9b63fa7ee3ce425,5.0,-14.595844907407407,On Time or Early
902b131c259343f5ed33793abe78e408,3.0,-9.185856481481482,On Time or Early
192fa3a13695ed2ce3bb341e3313d69d,5.0,-12.25951388888889,On Time or Early
d35588da5ba45ef8d7b51fa96db86059,1.0,-18.956122685185186,On Time or Early
c1366ef2cc8c78ce5497795b5c792431,5.0,-11.337997685185185,On Time or Early
5ff9ebf728452fa38327107ff79df804,3.0,-10.534155092592593,On Time or Early
1da6c2d53ad9f033ccf54f16801546eb,3.0,-37.27215277777778,On Time or Early
ad0dd8ca440dc2c8317a394821bce7b4,5.0,-17.51240740740741,On Time or Early
68078862fcfa2002707c665997fee311,5.0,-12.497592592592593,On Time or Early
37a4ce5cc129f57f3c0d75ea0930f420,5.0,-16.097962962962963,On Time or Early
2fc4990b9de2806b1e361d39937c113c,5.0,-13.191863425925925,On Time or Early
8881dc280b8de23e6913aaee6bf61bb5,5.0,-27.220358796296296,On Time or Early
142b64dc3a09842572df17bdca68b5f3,5.0,-4.56488425925926,On Time or Early
f45c2739157a61ee8da5724e961a227e,5.0,-20.38621527777778,On Time or Early
d4483d3fe5bb19cb4dcfe5d9a0bd4604,5.0,-6.092557870370371,On Time or Early
c68cb1496648de6d9c8ee2e4475f8fc3,4.0,-7.283321759259259,On Time or Early
47950fd9593ec583d56bcc690f12e245,5.0,-11.264074074074074,On Time or Early
8ffdb23dc30d4050e387117034445f98,1.0,7.662928240740741,Late
66efd2908f85d751e42a8ef1b0bf103a,5.0,-18.146539351851853,On Time or Early
d20d521427100e96eb0298afc19d97f6,4.0,-29.094143518518518,On Time or Early
9dbf98463571bd46e501a18aa7c2899a,1.0,-12.219664351851852,On Time or Early
78c0b2e524faf734fa7ecccff7e492aa,1.0,-23.29523148148148,On Time or Early
5a21bc094a00548eb4ede75095889e95,3.0,-4.420451388888889,On Time or Early
9ee1e0b23de00d0f485da371304385f4,5.0,-10.357430555555556,On Time or Early
6c789c4531cce9df0350a20eba9936be,5.0,-2.1615046296296296,On Time or Early
abe67a843827a36b5f5c1b9e141b5531,5.0,-7.455856481481481,On Time or Early
b45a5a1ecf16bbfd6254cdb7ef0dc2f7,4.0,-9.243217592592593,On Time or Early
7e1143a7f790cb46901efe6d2c3401b3,5.0,-12.323344907407407,On Time or Early
9ce6c58565a9f49c421d2c6e9f650041,1.0,-13.130625,On Time or Early
8251eaa2e6ddef54b733bbac505cb57b,2.0,-11.87199074074074,On Time or Early
dd93ad321f58e7e25ad0dde34d747a5c,3.0,-7.994699074074074,On Time or Early
7e3df478d7ab6ef28c022acd6bc4df2f,5.0,-12.938275462962963,On Time or Early
5840068b97332d448a86a8123876c940,5.0,-3.0047337962962963,On Time or Early
99917575a602235938d9572d18ad0caf,5.0,-2.1599305555555555,On Time or Early
c76aa58bebd46d59ad087870ece70dd7,5.0,-2.403460648148148,On Time or Early
2593934aa67c9cf886bba605ff28c2b8,5.0,-21.15372685185185,On Time or Early
c4c8b726ad7cd3710a9cf7bbbbcff111,5.0,-13.257025462962963,On Time or Early
9b5f1d8f674dbded691812e5fe07db5c,5.0,-15.129537037037037,On Time or Early
86200deb58eb0b29e666114e87e76302,3.0,-0.3854282407407407,On Time or Early
d698f250537eaef39df378be5aae95f0,5.0,2.919537037037037,Late
2d46df0a9debda5d4ca0d1f8058bf73a,4.0,-29.243819444444444,On Time or Early
d24ea7235cbfd0959d74ed0ce8d59c5e,5.0,-9.530601851851852,On Time or Early
a0876d2ad6e38376443f17b3f1f7a716,4.0,2.527326388888889,Late
208fd0f311f3bedefc7658b648736b8e,5.0,-14.198333333333334,On Time or Early
641879e47a518bfcd257cdedda69f029,5.0,-15.195243055555556,On Time or Early
38526edd44a1d0ae9f1bab48804da5e0,5.0,-37.550127314814816,On Time or Early
26eea858a0672bfaaa61846e9dcfbfb5,1.0,4.905833333333334,Late
8f4350670751e101afb4d732a2ec8ac8,1.0,14.78673611111111,Late
508ef00c7a0d53b647c360ff7780a69d,5.0,-13.175775462962964,On Time or Early
12fcd7e7ba3b8dbe376fe73f27aa0a94,5.0,-8.928159722222222,On Time or Early
6aa761d20ab1c766a9fd060abd448f77,5.0,-11.39320601851852,On Time or Early
034afd1b074e35a1d1dcf70c4a5641b5,4.0,-12.239537037037037,On Time or Early
7fc7d9c812c9ed9d6432cac2912a1091,5.0,-19.19474537037037,On Time or Early
a5db68fbdade236961fa0c90c8264898,4.0,-8.159548611111111,On Time or Early
2060cb090f613a2c6e389e351afc8031,3.0,-6.285613425925926,On Time or Early
af0bbb47f125381ce9f3597dc70ef07b,5.0,2.8013078703703704,Late
fc397591bee787fb156a971904c4b51f,5.0,-19.21990740740741,On Time or Early
b4c5ff803ab75f16ce38e62e25cab043,3.0,-26.012291666666666,On Time or Early
84d60e19027c1623f295fe43b74ca280,5.0,-6.9846875,On Time or Early
de4958b5bf2da2859150af8192c3a3d0,1.0,9.718553240740741,Late
63df944db623c7313fae09f61564ff64,5.0,-13.209143518518518,On Time or Early
e2899c01b0665046758356f4e338aca0,5.0,-5.098483796296296,On Time or Early
ee3392ed69b3aa71906d6890c571cf81,5.0,-18.24127314814815,On Time or Early
1870435c92e656773aba0cb7b5a49b26,5.0,-19.172337962962963,On Time or Early
40c1597a3bf7628a0c70b7aeb1cb9c51,5.0,-9.409456018518519,On Time or Early
dd5419332273c31581ae758c74874997,1.0,17.588993055555555,Late
8932f7d67eec4b3ed9a4d5ae0b30e06a,1.0,-12.184826388888888,On Time or Early
39463e03ee1cf3c0c36db7d3dda89117,1.0,-13.278460648148148,On Time or Early
bc8d3ca8eda2e79015ce0ddd10eeca47,4.0,-14.063298611111112,On Time or Early
057b58254cebaa14e712b7beb7bfa9a8,5.0,-17.261458333333334,On Time or Early
dd483c08e967ecd4c5db676b84dfd1eb,5.0,-11.9578125,On Time or Early
c91d40fb2f63b537cae12ea716b46350,4.0,-10.168055555555556,On Time or Early
f2774b2721b0f7d1a617a955bafdc9a8,5.0,-15.397361111111111,On Time or Early
e544af259c17461504ff139fd5783179,5.0,-11.262326388888889,On Time or Early
b40d597f0eb58c117cb5d9e424f10426,2.0,6.844849537037037,Late
4bf603cde1e3f217c4f534a43c79f36a,5.0,-16.283171296296295,On Time or Early
31932da1b041c8391eb82c14213e73fb,5.0,-15.276550925925926,On Time or Early
ee026f49fd0f7469eca393e46a073077,4.0,-22.15704861111111,On Time or Early
93a864c37dae71568ea5f14dc1dc5aa5,5.0,-12.547210648148148,On Time or Early
100d88397a04a3242753eba46891e7d4,5.0,-13.013449074074074,On Time or Early
549d30fc0378a3645167a900c9ece399,5.0,-21.389884259259258,On Time or Early
77b9ceb8cf451ae51ef8327983efd9d3,5.0,-16.28267361111111,On Time or Early
08c50a01a3260630c82c21826c0061e4,5.0,-17.233414351851852,On Time or Early
d600ade4b93f1464f08161e661d9812c,5.0,-12.076331018518518,On Time or Early
7d9bcfa3311de116da3d91d20236b5c5,5.0,-25.226990740740742,On Time or Early
eb97cb9c0ed7c74852c09b053bf513c0,5.0,-8.246550925925925,On Time or Early
5e799230fac44bd261f49b46edad3213,5.0,-9.056331018518518,On Time or Early
bca78450f06dafb5a5a614e9365cbf23,5.0,-15.223773148148148,On Time or Early
29e88d870b2322863f45602dc1a8bd89,5.0,-14.278460648148148,On Time or Early
f7f0b79050e7ef0b1cf7ffceb0aa114a,4.0,4.631215277777778,Late
5dc269b7c4dce1624653e914a1b739f5,3.0,-27.49326388888889,On Time or Early
ef8ab3e652b44dfe541199dc0b9f5d09,3.0,13.125358796296297,Late
621f567448cbf2281b22381247c491ca,1.0,36.886608796296294,Late
fc9faebb277d32cb60f602a7c4b769f5,3.0,-4.083530092592593,On Time or Early
ed273ac994e955e0c775eccb0a6512c0,5.0,-20.341342592592593,On Time or Early
f1f595bed1ee64a492e47dfdd7306983,5.0,-16.288078703703704,On Time or Early
7881c057cc4903a556196d4ce3a0a9c4,5.0,-15.504108796296297,On Time or Early
4fed7e164d72f95835ee9b4fdd2ebbe1,5.0,-22.309363425925927,On Time or Early
e1c33883a87b85bad4296f6d61aa5f7d,4.0,-6.391111111111111,On Time or Early
41eb344f9cf7ac9c3e8decf5214f188d,5.0,-14.991261574074073,On Time or Early
c2b5b20737274fee59fbe8ee26cefe2d,5.0,-14.060532407407408,On Time or Early
b02577617dbe17d1ed25d63f6b47c413,5.0,-1.3051273148148148,On Time or Early
bd6ab28252f15e7c57f212a725aa1c37,5.0,-28.313368055555557,On Time or Early
21fba9f048e9bc341bb296a44d7e5b2e,5.0,-3.177175925925926,On Time or Early
c01a70853733229479ca41a44c99b5fe,4.0,-12.068935185185186,On Time or Early
2325d666957d7dff6712511c743fb2ff,2.0,2.9577546296296298,Late
9afea2441fe052dfb87c02f739712316,5.0,-28.17534722222222,On Time or Early
13ff6c4c055b81a28af3b21f157f4255,5.0,-6.316851851851852,On Time or Early
32306eaec4da3f63ff314515258b1500,5.0,-13.114502314814814,On Time or Early
7ed3955bf85eeaa3c55002dc9ea7cc2f,5.0,-13.500775462962963,On Time or Early
cb1f3a44e8b8527e16913306a4d3de2f,4.0,-8.18855324074074,On Time or Early
11b92cb31ef70accdf3705f879a0a891,3.0,-9.071226851851852,On Time or Early
490f7da8ce3ca75b4405e631eb3703d7,5.0,-2.188414351851852,On Time or Early
57cf629636cf674f91cdf37b7118b27f,5.0,-13.162847222222222,On Time or Early
34e6d418f368f8079ae152bc178bc66a,3.0,-9.136678240740741,On Time or Early
b6fdeddf213d1cb16ef046a438eca21d,5.0,-12.179583333333333,On Time or Early
fbc40dce4e9b980972cbb7842987ca0d,5.0,-10.564108796296296,On Time or Early
b9fc38dc43975b35f66bda2a063c2207,5.0,-12.410821759259258,On Time or Early
ac1a1d01dcd4350d31887f6eab3f63d5,4.0,-0.12087962962962963,On Time or Early
10aeaa60c0cc101b92c9a5d0fab52f84,5.0,-5.1997685185185185,On Time or Early
1d93bcd12780547aad1ea6a06e64b49c,5.0,-11.181585648148149,On Time or Early
81192041563939605a3e86ae0d6d8579,5.0,-11.254305555555556,On Time or Early
3191a632facc88061613226d587845b3,4.0,-19.241793981481482,On Time or Early
64c9964d22277d994f527777add3c406,5.0,-7.245439814814815,On Time or Early
b8fe1ee18bb4fc8242cafbc4d3edb987,5.0,17.863171296296297,Late
a551834624af764f01a27c3677e583e4,2.0,-1.0560532407407408,On Time or Early
174b5b1a0a2498b8e2ba177359ff75ce,5.0,-1.375925925925926,On Time or Early
858c1ff3f8bfa2eb4fc6b27be041ed8c,4.0,-11.370266203703704,On Time or Early
bbd7db7bb1fab02f393167df71863946,5.0,-7.017615740740741,On Time or Early
a90ba85d1c3ec461d94c0a26cbe4d051,1.0,-10.151168981481481,On Time or Early
9498c57dc40df2e59a371faf85f37629,5.0,-4.445567129629629,On Time or Early
a07137b5e914d5a3b1270f7e3687e4da,5.0,-6.0608912037037035,On Time or Early
dafafa54ad54ef9c116bd8c6cca4b7ed,5.0,-13.113275462962964,On Time or Early
bedae710c15c4eabcfc42f4ea12c680e,5.0,-8.914143518518518,On Time or Early
3b18ad0839d6984800c3bee0d41eadcd,5.0,-15.30400462962963,On Time or Early
39686ff32951169c125d4f2bf5666774,5.0,-17.197905092592592,On Time or Early
9d5435f6ba9bb1a52b6d0964139a3235,4.0,-8.192581018518519,On Time or Early
1498b25563986950783a674b05e9a526,4.0,-15.184467592592593,On Time or Early
896f988855a09982ee61d501ef6543a3,3.0,-12.335671296296296,On Time or Early
432d2b5bc76e805e0a8adef4745ceb33,5.0,-7.155555555555556,On Time or Early
44c497744f3f3876b15039fac1716dc2,5.0,-7.355763888888889,On Time or Early
d2b0ee54c610c7e21c4ba15a4e5aafe2,5.0,-13.951655092592592,On Time or Early
bdf2b8212af123f029e70c1036e2895e,5.0,-13.127233796296297,On Time or Early
e2b26705fd38f3b49b9d13f14717ac9c,5.0,-10.698229166666666,On Time or Early
a732abf936fdc135108293662d03b027,5.0,-10.140462962962962,On Time or Early
694e3d121f16bcbb9b4595b6c6ab3baf,4.0,-18.953310185185185,On Time or Early
f20f3bd3916e50fee33dbbb0b29164d3,5.0,-14.975833333333334,On Time or Early
f61e44e1363b7faca99c576a429860d7,4.0,-8.200451388888888,On Time or Early
72f065b9ff2994a7d3b887878e7f88c0,5.0,-11.390578703703703,On Time or Early
7cd7446904e8e1b7bf7ca80444f1dffa,5.0,-17.202916666666667,On Time or Early
e0ef63a06438a4f6dfa047fc41217f8e,5.0,-1.3450462962962964,On Time or Early
5809615d50c0de0f3750359fb6bb1df3,5.0,-18.473761574074075,On Time or Early
95fe755116ad2d52358bfd8c4cb5d562,2.0,-14.122164351851852,On Time or Early
bf4224a194089b88ebdaeda0a49ca9ea,5.0,-11.302442129629629,On Time or Early
0ad81eec70d65880c30299b73ac7945d,4.0,-5.285810185185185,On Time or Early
a3958d69eb857cd9af63d8f40948e64d,5.0,1.835960648148148,Late
2a64d8d089987b76daf457aac801cd1d,5.0,-8.238958333333333,On Time or Early
9fdbb4e3852125934395217722756d93,4.0,-15.164027777777777,On Time or Early
e32d8d43307c4e62e42bb84c3d247ca8,5.0,-12.380590277777777,On Time or Early
8b1e13eab551b0db42daba4bf0d87728,5.0,-10.090439814814815,On Time or Early
c1e9380db44c0a514635cbaddc570fb3,5.0,-5.275104166666667,On Time or Early
e98a7233637d3d8e07adcf92b23daaf3,5.0,-11.247395833333334,On Time or Early
07d3edf3fa2d24ebc102315c95ec89f4,4.0,-5.100046296296297,On Time or Early
873c916c2bff3ea61a59f7bf7f0879c2,1.0,-9.160729166666666,On Time or Early
5f77c667e359b2c0f82926620943feb0,5.0,-1.06625,On Time or Early
3c8fc3d2e9a8fee24a671599d99befaa,4.0,-16.194675925925925,On Time or Early
4274ff4a5df607e75b32b80e2f8eda3f,3.0,2.8172685185185187,Late
f98fd69be8fcd65fd0c873c48e21bc44,5.0,-17.25082175925926,On Time or Early
f6a273cbe3f0dc8916053b129c00efca,5.0,-25.755243055555557,On Time or Early
9f1d81a33c0c36452e83465a9c324c41,4.0,-2.370300925925926,On Time or Early
348f8709fce4309c6eb7f768d4388645,4.0,-10.096030092592592,On Time or Early
38c0490a36e405db00241fdefccc38f0,4.0,-11.318055555555556,On Time or Early
55fa65fb6301cf8303e21fb769300614,5.0,-14.00763888888889,On Time or Early
45dcb58c5c287e7fdf32ba72e75bc177,5.0,-4.338310185185185,On Time or Early
9d53bad43766cf49aaffe9115114e484,5.0,0.741087962962963,Late
d73b26310b53b3e3958a2aac75ad8e6c,5.0,-9.566550925925926,On Time or Early
6482040c4887d33a7129473d3db4d0bd,5.0,-13.28920138888889,On Time or Early
0f90e415a1696862991f4ec94ed7ed47,4.0,-3.0892245370370373,On Time or Early
f64e0c79388204f645a4a936b90feeb1,5.0,-12.400891203703704,On Time or Early
17a1763cc4982f5c4ef732af7c6e683c,1.0,-7.1338078703703705,On Time or Early
57c9111896af16f45672d7c46e445dd2,5.0,-16.220416666666665,On Time or Early
1ed8d07471dcc2832eb42d1507847102,5.0,-14.559826388888888,On Time or Early
14f81abb54984ba116bc1994d6a34b9d,1.0,-7.324456018518519,On Time or Early
4a02bc45b72b95ce8a16efd46f2e1e47,5.0,-8.18142361111111,On Time or Early
67fd617db75c8db65cca2054ac5c8bbd,5.0,-25.934305555555557,On Time or Early
bf00ad2335cd5715823f0f1980a8e8ab,1.0,1.7878587962962964,Late
a25d43b087190f76ed13ac240693ded6,5.0,-21.132083333333334,On Time or Early
4d0a364f71f715f93b8b96eaa4c2dcb6,4.0,-17.14377314814815,On Time or Early
c88b1d1b157a9999ce368f218a407141,4.333333333333333,-10.287152777777777,On Time or Early
b2b4a30784f90926742019c8128376b8,1.0,-2.4607407407407407,On Time or Early
e2221180a668e1cc096f9e9e3572868f,5.0,-13.934097222222222,On Time or Early
668ee4108169a1d58c55b20ddc3fa3c9,5.0,-22.244756944444443,On Time or Early
409e065598ea4a9dba359d894ab0cab9,1.0,-20.055752314814814,On Time or Early
8775db0297a64cd48d3ea12be875d907,5.0,-12.264594907407407,On Time or Early
08ed4f84b1a078202e8da80c8d96dc77,1.0,-18.39695601851852,On Time or Early
29aefbcf33949b65e5303167977e0362,1.0,-19.500069444444446,On Time or Early
4d670725075298192ec296c1aa5f6eab,5.0,1.695613425925926,Late
b22fb8549ff34d8632d2f6ecbc626af5,1.0,18.56508101851852,Late
bbdcda6bc4c7d4051fb9d26422a602ea,5.0,-0.4559490740740741,On Time or Early
71afd4d3202442d362d5e52112ffe080,4.0,-21.090393518518518,On Time or Early
c84d88553f9878bf2c7ecda2eb211ece,5.0,-3.2941666666666665,On Time or Early
e5dad7f6c0e2ddd8daee42d61d7063fb,1.0,-17.012210648148148,On Time or Early
381821a2142de8e51f3d104559f1bfea,4.0,-7.351284722222222,On Time or Early
cec3548a1677f74061b3802ecdb9e593,3.0,-0.10920138888888889,On Time or Early
bf2c58d30170e4cbd5153bacabc31d24,5.0,-18.16693287037037,On Time or Early
3ee542a715481176869e6cf2772d202e,5.0,-20.580266203703705,On Time or Early
82be2384f5d2751770574b84da68f2c1,3.0,-4.172893518518518,On Time or Early
0348f1ca72aa738d53f585b01fc676f3,5.0,-11.509166666666667,On Time or Early
f5a1d7fb9cd502618f942b1295676f1b,4.0,-23.14673611111111,On Time or Early
